,/wiki/Canarian_Independent_Groups,/wiki/Confederation_of_the_Greens,/wiki/Galician_Coalition,/wiki/Galician_Nationalist_Bloc,/wiki/Galician_Socialist_Party%E2%80%93Galician_Left,/wiki/PSM%E2%80%93Nationalist_Agreement,/wiki/Progressives_for_the_Balearic_Islands,/wiki/Unity_for_the_Isles,AIC,AP,AP-PDP-PL,AP–PDP,ARM,Amaiur logo.svg,Aralar,BNG,BNG–Nós,C's,CC,CDC,CDS,CG,CHA,CUP,CiU,Compromís,Cs,DiL,EA,EE,EHB.png,ERC,ERC–CatSí,FAC,GBai,HB,ICV,IU,IU–LV,IU–UPeC,Isotipo Unidos Podemos.svg,LV,Lead,Més,NCa,NI/IC,NaBai,PA,PACMA,PAP,PAR,PCE,PDeCAT,PIB,PNV,PP,PRC,PRD,PSG–EG,PSM,PSOE,Podemos,Turnout,UCD,UIB,UPN,UPyD,UV,Unnamed: 0,Vox,date,eQuo,error,firm,size,Party_poll,Newspaper_poll,Polling_firm,Number_polling_firms
99,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.7,,,,,,,,,,,,,13.6,,,,,11.1,,,,,,,,,,,,1.2,41.3,,,,,30.2,0.0,,,,,,,34,,1995-12-13,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
100,,,,0.3,,,,,,,,,,,,0.3,,,0.63,,,,,,4.514,,,,0.41,,,0.71,,,,0.82,,12.825,,,,,6.8,,,,,,,,0.41,,,,1.25,42.4172,,,,,32.7127,0.0,,,,,,,35,,1995-11-23,,,Imagen & Opinión/ABC,1000.0,False,ABC,Imagen & Opinión,1
101,,,,,,,,,,,,,,,,0.0,,,,,0.5,,,,5.1,,,,,,,,,,,,,13.3,,,,,7.3,,,,,,,,,,,,1.3,39.4,,,,,32.1,0.0,75.4,,,,,,36,,1995-11-13,,,CIS,2486.0,False,,CIS,1
102,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.1,,,,,,,,,,,,,12.3,,,,,8.6,,,,,,,,,,,,,39.6,,,,,31.0,0.0,,,,,,,37,,1995-10-06,,,Eco Consulting/Cadena SER,1870.0,False,Cadena SER,Eco Consulting,1
103,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,10.0–12.0,,,,,,,,,,,,,40.0,,,,,30.0,0.0,,,,,,,38,,1995-10-02,,,Demoscopia/El País,1200.0,False,El País,Demoscopia,1
104,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,38.0,,,,,32.0,0.0,,,,,,,39,,1995-09-30,,,PSOE,3000.0,True,,PSOE,1
105,,,,,,,,,,,,,,,,0.0,,,,,1.3,,,,5.2,,,,,,,,,,,,,12.7,,,,,8.3,,,,,,,,,,,,1.3,40.2,,,,,31.9,0.0,79.0,,,,,,40,,1995-09-17,,,CIS,2493.0,False,,CIS,1
106,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.7,,,,,,,,,,,,,14.1,,,,,13.7,,,,,,,,,,,,1.2,42.0,,,,,28.3,0.0,,,,,,,41,,1995-09-14,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
107,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.6,,,,,,,,,,,,,13.5,,,,,12.4,,,,,,,,,,,,1.3,41.7,,,,,29.3,0.0,,,,,,,42,,1995-07-31,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
108,,,,,,,,,,,,,,,,0.0,,,,,0.9,,,,4.5,,,,,,,,,,,,,13.0,,,,,9.8,,,,,,,,,,,,1.2,41.5,,,,,31.7,0.0,,,,,,,43,,1995-07-17,,,CIS,2494.0,False,,CIS,1
109,,,,,,,,,,,,,,,,0.0,,,,,0.8,,,,4.4,,,,,,,,,,,,,12.0,,,,,9.9,,,,,,,,,,,,1.2,42.2,,,,,32.3,0.0,,,,,,,44,,1995-06-30,,,CIS,2484.0,False,,CIS,1
110,,,,,,,,,,,,,,,,0.0,,,,,0.1,,,,5.0,,,,,,,,,,,,,13.3,,,,,10.2,,,,,,,,,,,,1.3,41.8,,,,,31.6,0.0,,,,,,,45,,1995-06-19,,,CIS,6510.0,False,,CIS,1
111,,,,,,,,,,,,,,,,0.0,,,,,0.5,,,,4.4,,,,,,,,,,,,,12.3,,,,,10.6,,,,,,,,,,,,1.3,42.6,,,,,32.0,0.0,,,,,,,46,,1995-05-31,,,CIS,2492.0,False,,CIS,1
113,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.118,,,,,,,,,,,,,14.233,,,,,13.6,,,,,,,,,,,,,41.8177,,,,,28.2106,0.0,,,,,,,48,,1995-05-16,,,Sigma Dos/El Mundo,15500.0,False,El Mundo,Sigma Dos,1
114,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.7,,,,,,,,,,,,,15.0,,,,,16.0,,,,,,,,,,,,,43.0,,,,,27.0,0.0,,,,,,,49,,1995-05-15,,,Demoscopia/El País,16700.0,False,El País,Demoscopia,1
115,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.8,,,,,,,,,,,,,14.535,,,,,14.5,,,,,,,,,,,,1.3,42.317,,,,,27.899,0.0,,,,,,,50,,1995-05-02,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
116,,,,,,,,,,,,,,,,0.0,,,,,0.8,,,,4.7,,,,,,,,,,,,,13.0,,,,,9.9,,,,,,,,,,,,1.3,41.6,,,,,31.7,0.0,,,,,,,51,,1995-04-23,,,CIS,2497.0,False,,CIS,1
117,,,,,,,,,,,,,,,,0.0,,,,,0.6,,,,4.6,,,,,,,,,,,,,14.0,,,,,8.3,,,,,,,,,,,,1.4,40.3,,,,,32.0,0.0,,,,,,,52,,1995-03-26,,,CIS,2496.0,False,,CIS,1
118,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.2,,,,,,,,,,,,,15.5,,,,,7.4,,,,,,,,,,,,1.3,38.1,,,,,30.7,0.0,72,,,,,,53,,1995-03-07,,,Demoscopia/El País,1200.0,False,El País,Demoscopia,1
119,,,,,,,,,,,,,,,,0.82,,,,,,,,,5.018,,,,,,,,,,,,,14.435,,,,,12.3,,,,,,,,,,,,1.35,41.017,,,,,28.711,0.0,,,,,,,54,,1995-03-02,,,Sigma Dos/El Mundo,16150.0,False,El Mundo,Sigma Dos,1
120,,,,,,,,,,,,,,,,0.0,,,,,0.8,,,,5.0,,,,,,,,,,,,,12.8,,,,,6.8,,,,,,,,,,,,1.2,39.9,,,,,33.1,0.0,,,,,,,55,,1995-02-09,,,CIS,2496.0,False,,CIS,1
121,,,,,,,,,,,,,,,,0.0,,,,,0.9,,,,5.5,,,,,,,,,,,,,12.4,,,,,6.3,,,,,,,,,,,,1.3,39.6,,,,,33.3,0.0,,,,,,,56,,1995-01-30,,,CIS,3991.0,False,,CIS,1
122,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.5,,,,,,,,,,,,,13.3,,,,,8.7,,,,,,,,,,,,1.4,39.6,,,,,30.9,0.0,73,,,,,,57,,1995-01-27,,,Gallup/ABC,2008.0,False,ABC,Gallup,1
123,,,,,,,,,,,,,,,,0.0,,,,,0.9,,,,4.9,,,,,,,,,,,,,13.6,,,,,6.4,,,,,,,,,,,,1.3,39.4,,,,,33.0,0.0,,,,,,,58,,1995-01-17,,,CIS,2496.0,False,,CIS,1
124,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,16.0,,,,,13.0,,,,,,,,,,,,,40.0,,,,,27.0,0.0,,,,,,,59,,1995-01-02,,,Gruppo/ABC,1000.0,False,ABC,Gruppo,1
125,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,5.3,,,,,,,,,,,,,13.0,,,,,2.3,,,,,,,,,,,,1.3,37.1,,,,,34.8,0.0,,,,,,,60,,1994-12-19,,,CIS,2488.0,False,,CIS,1
126,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,15.7,,,,,7.5,,,,,,,,,,,,,38.2,,,,,30.7,0.0,72,,,,,,61,,1994-12-13,,,Demoscopia/El País,1200.0,False,El País,Demoscopia,1
127,,,,,,,,,,,,,,,,0.0,,,,,0.9,,,,4.8,,,,,,,,,,,,,12.4,,,,,2.3,,,,,,,,,,,,1.2,37.8,,,,,35.5,0.0,,,,,,,62,,1994-12-13,,,CIS,2491.0,False,,CIS,1
128,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.8,,,,,,,,,,,,,16.3,,,,,12.3,,,,,,,,,,,,1.2,40.8,,,,,28.5,0.0,,,,,,,63,,1994-12-11,,,Sigma Dos/El Mundo,2000.0,False,El Mundo,Sigma Dos,1
129,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,16.0,,,,,,,,,,,,,40.0,,,,,24.0,0.0,,,,,,,64,,1994-12-02,,,Tábula V/ABC,4542.0,False,ABC,Tábula V,1
130,,,,,,,,,,,,,,,,0.0,,,,,0.8,,,,5.0,,,,,,,,,,,,,12.9,,,,,2.1,,,,,,,,,,,,1.3,37.2,,,,,35.1,0.0,,,,,,,65,,1994-11-16,,,CIS,2493.0,False,,CIS,1
131,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.9,,,,,,,,,,,,,15.2,,,,,13.1,,,,,,,,,,,,1.2,41.3,,,,,28.2,0.0,,,,,,,66,,1994-11-16,,,OTR–IS/El Periódico,,False,El Periódico,OTR–IS,2
132,,,,,,,,,,,,,,,,0.0,,,,,1.1,,,,5.0,,,,,,,,,,,,,12.1,,,,,2.1,,,,,,,,,,,,1.5,37.4,,,,,35.3,0.0,,,,,,,67,,1994-10-24,,,CIS,2494.0,False,,CIS,1
133,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,14.0,,,,,9.0,,,,,,,,,,,,,40.0,,,,,31.0,0.0,,,,,,,68,,1994-10-06,,,Gruppo/ABC,1000.0,False,ABC,Gruppo,1
134,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.0,,,,,,,,,,,,,15.0,,,,,2.0,,,,,,,,,,,,1.5,37.0,,,,,35.0,0.0,,,,,,,69,,1994-10-01,,,Opina/La Vanguardia,2000.0,False,La Vanguardia,Opina,1
135,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.9,,,,,,,,,,,,,14.7,,,,,9.8,,,,,,,,,,,,1.4,39.6,,,,,29.8,0.0,,,,,,,70,,1994-09-30,,,OTR–IS/El Periódico,1204.0,False,El Periódico,OTR–IS,2
136,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.9,,,,,,,,,,,,,14.3,,,,,11.6,,,,,,,,,,,,1.5,41.2,,,,,29.6,0.0,,,,,,,71,,1994-09-05,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
137,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.1,,,,,,,,,,,,,14.7,,,,,13.2,,,,,,,,,,,,1.2,41.6,,,,,28.4,0.0,,,,,,,72,,1994-07-13,,,OTR–IS/El Periódico,1200.0,False,El Periódico,OTR–IS,2
138,,,,,,,,,,,,,,,,0.0,,,,,0.6,,,,4.5,,,,,,,,,,,,,11.7,,,,,9.1,,,,,,,,,,,,1.3,40.2,,,,,31.1,0.0,78.8,,,,,,73,,1994-07-05,,,CIS,2492.0,False,,CIS,1
140,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,13.7,,,,,9.6,,,,,,,,,,,,,40.2,,,,,30.6,0.0,,,,,,,75,,1994-06-04,,,Sigma Dos–Vox Pública/Antena 3,,True,Antena 3,Sigma Dos–Vox Pública,2
141,,,,,,,,,,,,,,,,0.0,,,,,1.3,,,,4.1,,,,,,,,,,,,,15.2,,,,,10.2,,,,,,,,,,,,,40.7,,,,,30.5,0.0,61.8,,,,,,76,,1994-06-02,,,Vox Pública/El Periódico,1303.0,True,El Periódico,Vox Pública,1
142,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,5.0,,,,,,,,,,,0.5,,14.0,,,,,5.0,,,,,,,,,,,,1.5,39.0,,,,,34.0,0.0,,,,,,,77,,1994-06-01,,,Opina/La Vanguardia,2000.0,False,La Vanguardia,Opina,1
143,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,5.0,,,,,,,,,,,0.5,,12.0,,,,,2.0,,,,,,,,,,,,1.5,38.0,,,,,36.0,0.0,,,,,,,78,,1994-04-11,,,Opina/La Vanguardia,2000.0,False,La Vanguardia,Opina,1
144,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,3.3,,,,,,,,,,,,,37.8,,,,,34.5,0.0,,,,,,,79,,1994-04-03,,,OTR–IS/El Periódico,,False,El Periódico,OTR–IS,2
145,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,11.2,,,,,3.3,,,,,,,,,,,,,37.7,,,,,34.4,0.0,,,,,,,80,,1994-03-24,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
146,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.3,,,,,,,,,,,,,10.8,,,,,6.7,,,,,,,,,,,,1.8,39.1,,,,,32.4,0.0,68.7,,,,,,81,,1994-02-28,,,Gallup/ABC,4010.0,False,ABC,Gallup,1
147,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.7,,,,,,,,,,,,,11.0,,,,,5.2,,,,,,,,,,,,1.5,36.2,,,,,31.0,0.0,,,,,,,82,,1994-01-19,,,Iope–Etmar/Tele 5,,False,Tele 5,Iope–Etmar,2
148,,,,,,,,,,,,,,,,0.0,,,,,0.6,,,,4.8,,,,,,,,,,,0.9,,11.6,,,,,0.5,,,,,,,,,,,,1.3,36.5,,,,,36.0,0.0,,,,,,,83,,1994-01-02,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
149,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.1,,,,,,,,,,,,,10.4,,,,,4.8,,,,,,,,,,,,1.6,38.6,,,,,33.8,0.0,70.0,,,,,,84,,1993-12-29,,,Gallup/ABC,1008.0,False,ABC,Gallup,1
151,,,,,,,,,,,,26.4,,,,0.0,,,,,2.9,,,,3.7,,,,,,,,,,,,,0.0,,,,,21.7,,,,,,,,,4.0,,,1.9,26.4,,,,,48.1,0.0,,6.8,,,,,0,,1982-10-28,,,General Election,,False,,General Election,1
152,,,,,,,,,,,,24.9,,,,0.0,,,,,2.6,,,,4.5,,,,,,,,,,,,,0.0,,,,,20.8,,,,,,,,,3.8,,,2.1,24.9,,,,,45.7,0.0,,7.2,,,,,1,,1982-10-28,,,UCD,,True,,UCD,1
153,,,,,,,,,,,,26.0,,,,0.0,,,,,3.1,,,,4.0,,,,,,,,,,,,,0.0,,,,,22.0,,,,,,,,,4.3,,,2.0,26.0,,,,,48.0,0.0,,6.6,,,,,2,,1982-10-28,,±0.3 pp,PSOE,85300.0,True,,PSOE,1
154,,,,,,,,,,,,15.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,28.0,,,,,,,,,,,,,15.0,,,,,45.0,0.0,,17.0,,,,,3,,1982-10-19,,,ISIS,36792.0,False,,ISIS,1
155,,,,,,,,,,,,24.0,,,,0.0,,,,,4.0,,,,2.5,,,,,,,,,,,,,0.0,,,,,24.6,,,,,,,,,5.9,,,1.7,24.0,,,,,48.6,0.0,,6.5,,,,,4,,1982-10-19,,±0.7 pp,Sofemasa,18255.0,False,,Sofemasa,1
156,,,,,,,,,,,,18.2,,,,0.0,,,,,5.9,,,,,,,,,,,,,,,,,0.0,,,,,31.0,,,,,,,,,7.8,,,,18.2,,,,,49.2,0.0,,9.5,,,,,5,,1982-10-14,,,Alef,7000.0,False,,Alef,1
157,,,,,,,,,,,,19.3,,,,0.0,,,,,4.6,,,,,,,,,,,,,,,,,0.0,,,,,31.7,,,,,,,,,4.3,,,,19.3,,,,,51.0,0.0,,5.0,,,,,6,,1982-10-10,,,Sofemasa,1163.0,False,,Sofemasa,1
158,,,,,,,,,,,,16.3,,,,0.0,,,,,8.4,,,,,,,,,,,,,,,,,0.0,,,,,29.6,,,,,,,,,5.8,,,,16.3,,,,,45.9,0.0,,10.6,,,,,7,,1982-09-30,,±3 pp,Alef,3008.0,False,,Alef,1
159,,,,,,,,,,,,14.8,,,,0.0,,,,,2.3,,,,,,,,,,,,,,,,,0.0,,,,,36.7,,,,,,,,,5.2,,,,14.8,,,,,51.5,0.0,,4.8,,,,,8,,1982-09-30,,,Sofemasa,2460.0,False,,Sofemasa,1
160,,,,,,,,,,,,13.0,,,,0.0,,,,,5.2,,,,,,,,,,,,,,,,,0.0,,,,,38.3,,,,,,,,,6.0,,,,13.0,,,,,51.3,0.0,,10.7,,,,,9,,1982-09-19,,,Alef,3000.0,False,,Alef,1
161,,,,,,,,,,,,18.5,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,29.8,,,,,,,,,6.4,,,,18.5,,,,,48.3,0.0,,13.6,,,,,10,,1982-09-09,,,El País,,False,,El País,1
162,,,,,,,,,,,,11.8,,,,0.0,,,,,2.4,,,,,,,,,,,,,,,,,0.0,,,,,39.0,,,,,,,,,5.6,,,,11.8,,,,,50.8,0.0,,8.5,,,,,11,,1982-08-30,,,Sofemasa,2460.0,False,,Sofemasa,1
163,,,,,,,,,,,,24.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,13.0,,,,,,,,,6.0,,,,24.0,,,,,37.0,0.0,,11.0,,,,,12,,1982-01-21,,,AP,,True,,AP,1
164,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.2,,,,,,,,,3.9,,,,0.0,,,,,31.4,0.0,,32.6,,,,,13,,1981-12-12,,,Tiempo,,False,,Tiempo,1
165,,,,,,,,,,,,11.4,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,12.1,,,,,,,,,9.1,,,,11.4,,,,,33.1,0.0,,21.0,,,,,14,,1981-12-12,,,Tiempo,,False,,Tiempo,1
166,,,,,,,,,,,,8.9,,,,0.0,,,,,,,,,2.7,,,,,,,,,,,,,0.0,,,,,18.4,,,,,,,,,7.9,,,,8.9,,,,,42.0,0.0,,23.6,,,,,15,,1981-04-23,,,Gallup,,False,,Gallup,1
167,,,,,,,,,,,,9.1,,,,0.0,,,,,,,,,2.7,,,,,,,,,,,,,0.0,,,,,10.4,,,,,,,,,9.1,,,2.2,9.1,,,,,36.3,0.0,,25.9,,,,,16,,1981-02-23,,±1.8 pp,Gallup,1892.0,False,,Gallup,1
168,,,,,,,,,,,,8.5,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,9.3,,,,,,,,,9.0,,,,8.5,,,,,35.5,0.0,,26.2,,,,,17,,1981-01-30,,,Gallup,,False,,Gallup,1
169,,,,,,,,,,,,8.7,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,7.0,,,,,,,,,8.6,,,,8.7,,,,,34.4,0.0,,27.4,,,,,18,,1980-12-21,,,Gallup,,False,,Gallup,1
170,,,,,,,,,,,,8.0,,,,0.0,,,,,,,,,2.7,,,,,,,,,,,,,0.0,,,,,5.6,,,,,,,,,8.7,,,2.4,8.0,,,,,33.9,0.0,,28.3,,,,,19,,1980-11-16,,±2.3 pp,Gallup,1892.0,False,,Gallup,1
171,,,,,,,,,,,,8.3,,,,0.0,,,,,,,,,2.2,,,,,,,,,,,,,0.0,,,,,9.1,,,,,,,,,8.9,,,2.0,8.3,,,,,39.9,0.0,,30.8,,,,,20,,1980-11-13,,±1.7 pp,INE,3457.0,False,,INE,1
172,,,,,,,,,,,,8.3,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,8.6,,,,8.3,,,,,34.7,0.0,,28.7,,,,,21,,1980-10-19,,,Gallup,,False,,Gallup,1
173,,,,,,,,,,,,6.8,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,5.8,,,,,,,,,9.4,,,,6.8,,,,,33.5,0.0,,27.7,,,,,22,,1980-09-15,,,Gallup,,False,,Gallup,1
174,,,,,,,,,,,,8.5,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,8.0,,,,,,,,,10.4,,,,8.5,,,,,33.8,0.0,,25.8,,,,,23,,1980-07-06,,±2.3 pp,Gallup,1888.0,False,,Gallup,1
175,,,,,,,,,,,,8.4,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,6.4,,,,,,,,,10.0,,,,8.4,,,,,32.7,0.0,,26.3,,,,,24,,1980-06-16,,±3.1 pp,Gallup,1002.0,False,,Gallup,1
176,,,,,,,,,,,,6.6,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.8,,,,,,,,,9.5,,,,6.6,,,,,29.3,0.0,,29.6,,,,,25,,1980-04-18,,,Gallup,,False,,Gallup,1
177,,,,,,,,,,,,5.9,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.4,,,,,,,,,9.8,,,,5.9,,,,,29.8,0.0,,30.2,,,,,26,,1980-03-21,,,Gallup,,False,,Gallup,1
178,,,,,,,,,,,,6.3,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.1,,,,,,,,,10.4,,,,6.3,,,,,31.9,0.0,,30.8,,,,,27,,1980-02-11,,,Gallup,,False,,Gallup,1
179,,,,,,,,,,,,6.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.8,,,,,,,,,11.1,,,,6.0,,,,,31.2,0.0,,32.0,,,,,28,,1980-01-14,,,Gallup,,False,,Gallup,1
180,,,,,,,,,,,,5.6,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2.6,,,,,,,,,9.7,,,,5.6,,,,,34.3,0.0,,31.7,,,,,29,,1979-10-10,,,Gallup,,False,,Gallup,1
181,,,,,,,,,,,,5.3,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,3.2,,,,,,,,,10.5,,,,5.3,,,,,30.8,0.0,,34.0,,,,,30,,1979-07-13,,,Gallup,,False,,Gallup,1
182,,,,,,,,,,,,5.9,,,,0.0,,,,,,,,,2.7,,,,,,,,,,,,,0.0,,,,,4.4,,,,,,,,,10.8,,,1.7,5.9,,,,,30.4,0.0,,34.8,,,,,31,,1979-03-01,,,General Election,,False,,General Election,1
183,,,,,,,,,,,26.0,,,,,0.0,,,,,9.2,,,,5.0,,,,,,,,,,,,,4.6,,,,,18.1,,,,,,,,,,,,1.5,26.0,,1.0,,,44.1,0.0,,,,,,,0,,1986-06-22,,,General Election,,False,,General Election,1
184,,,,,,,,,,,19.5,,,,,0.0,,,,,12.5,,,,,,,,,,,,,,,,,7.5,,,,,26.5,,,,,,,,,,,,1.5,19.5,,10.0,,,46.0,0.0,,,,,,,1,,1986-06-16,,,OTR,,False,,OTR,1
185,,,,,,,,,,,22.6,,,,,0.0,,,,,11.1,,,,,,,,,,,,,,,,,4.7,,,,,25.4,,,,,,,,,,,,1.7,22.6,,5.8,,,48.0,0.0,,,,,,,2,,1986-06-15,,,Emopública,6080.0,False,,Emopública,1
186,,,,,,,,,,,25.5,,,,,0.0,,,,,9.9,,,,,,,,,,,,,,,,,5.7,,,,,14.7,,,,,,,,,,,,,25.5,,4.0,,,40.2,0.0,,,,,,,3,,1986-06-15,,,Eco Consulting,,False,,Eco Consulting,1
187,,,,,,,,,,,22.2,,,,,0.0,,,,,5.4,,,,5.2,,,,,,,,,,,,,5.0,,,,,16.9,,,,,,,,,,,,2.5,22.2,,9.7,,,39.1,0.0,,,,,,,4,,1986-06-14,,±1 pp,Telemarket,10105.0,False,,Telemarket,1
188,,,,,,,,,,,28.7,,,,,0.0,,,,,9.0,,,,4.5,,,,,,,,,,,,,7.4,,,,,11.2,,,,,,,,,,,,1.8,28.7,,3.2,,,39.9,0.0,,,,,,,5,,1986-06-13,,±2 pp,Aresco,2505.0,False,,Aresco,1
189,,,,,,,,,,,19.3,,,,,0.0,,,,,2.9,,,,5.3,,,,,,,,,,,,,7.0,,,,,20.1,,,,,,,,,,,,2.3,19.3,,12.4,,,39.4,0.0,,,,,,,6,,1986-06-11,,,Perfiles,,False,,Perfiles,1
190,,,,,,,,,,,23.0,,,,,0.0,,,,,10.8,,,,4.0,,,,,,,,,,,,,5.5,,,,,22.5,,,,,,,,,,,,1.1,23.0,,2.2,,,45.5,0.0,,,,,,,7,,1986-06-11,,,Emopública,6081.0,False,,Emopública,1
191,,,,,,,,,,,23.6,,,,,0.0,,,,,11.1,,,,,,,,,,,,,,,,,5.3,,,,,24.4,,,,,,,,,,,,1.7,23.6,,5.8,,,48.0,0.0,,,,,,,8,,1986-06-11,,,Emopública,6081.0,False,,Emopública,1
192,,,,,,,,,,,26.3,,,,,0.0,,,,,9.6,,,,4.8,,,,,,,,,,,,,6.0,,,,,13.9,,,,,,,,,,,,1.8,26.3,,3.7,,,40.2,0.0,,,,,,,9,,1986-06-10,,±3.1 pp,Eco Consulting,1326.0,False,,Eco Consulting,1
193,,,,,,,,,,,24.0,,,,,0.0,,,,,9.0,,,,6.0,,,,,,,,,,,,,6.0,,,,,16.0,,,,,,,,,,,,2.0,24.0,,4.0,,,40.0,0.0,,,,,,,10,,1986-06-09,,,Gallup,6046.0,False,,Gallup,1
194,,,,,,,,,,,24.0,,,,,0.0,,,,,11.0,,,,6.0,,,,,,,,,,,,,6.0,,,,,17.0,,,,,,,,,,,,3.0,24.0,,3.0,,,41.0,0.0,,,,,,,11,,1986-06-08,,±1.4 pp,Demoscopia,5200.0,False,,Demoscopia,1
195,,,,,,,,,,,24.1,,,,,0.0,,,,,11.7,,,,4.7,,,,,,,,,,,,,4.9,,,,,18.3,,,,,,,,,,,,1.7,24.1,,2.8,,,42.4,0.0,,,,,,,12,,1986-06-07,,±1.4 pp,IOPE-ETMAR,7029.0,False,,IOPE-ETMAR,1
196,,,,,,,,,,,22.2,,,,,0.0,,,,,8.3,,,,6.1,,,,,,,,,,,,,6.3,,,,,20.8,,,,,,,,,,,,2.2,22.2,,6.4,,,43.0,0.0,,,,,,,13,,1986-06-07,,±1.2 pp,Line-Staff,8871.0,False,,Line-Staff,1
197,,,,,,,,,,,26.5,,,,,0.0,,,,,8.4,,,,5.4,,,,,,,,,,,,,5.9,,,,,13.8,,,,,,,,,,,,1.8,26.5,,3.6,,,40.3,0.0,,,,,,,14,,1986-06-03,,±3.1 pp,Eco Consulting,1311.0,False,,Eco Consulting,1
198,,,,,,,,,,,19.7,,,,,0.0,,,,,2.5,,,,4.9,,,,,,,,,,,,,6.0,,,,,20.6,,,,,,,,,,,,2.2,19.7,,12.9,,,40.3,0.0,,,,,,,15,,1986-06-03,,±1.5 pp,Perfiles,4480.0,False,,Perfiles,1
199,,,,,,,,,,,26.5,,,,,0.0,,,,,8.7,,,,4.9,,,,,,,,,,,,,6.6,,,,,12.0,,,,,,,,,,,,1.9,26.5,,4.7,,,38.5,0.0,,,,,,,16,,1986-06-02,,±3 pp,Sigma Dos,1111.0,False,,Sigma Dos,1
200,,,,,,,,,,,23.1,,,,,0.0,,,,,2.8,,,,4.4,,,,,,,,,,,,,5.3,,,,,17.1,,,,,,,,,,,,2.0,23.1,,12.8,,,40.2,0.0,,,,,,,17,,1986-05-27,,±1.5 pp,Perfiles,4265.0,False,,Perfiles,1
201,,,,,,,,,,,25.0,,,,,0.0,,,,,8.0,,,,6.0,,,,,,,,,,,,,6.0,,,,,21.0,,,,,,,,,,,,3.0,25.0,,1.0,,,46.0,0.0,,,,,,,18,,1986-05-27,,±1.4 pp,Demoscopia,5200.0,False,,Demoscopia,1
